Unnamed: 0,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2
5778,에버온,경기하남 한강미사아이에스비즈타워1,2,AC완속,경기도,하남시,경기도 하남시 미사대로 510(한강미사 아이에스비즈),제한없음,사대로 510(한강미사 아이에스비즈)
5779,에버온,경기하남 한강미사아이에스비즈타워2,1,AC완속,경기도,하남시,경기도 하남시 미사대로 510(한강미사 아이에스비즈),제한없음,사대로 510(한강미사 아이에스비즈)
5780,에버온,경기하남 한강미사아이에스비즈타워2,2,AC완속,경기도,하남시,경기도 하남시 미사대로 510(한강미사 아이에스비즈),제한없음,사대로 510(한강미사 아이에스비즈)
5781,에버온,경기하남 한강미사아이에스비즈타워3,1,AC완속,경기도,하남시,경기도 하남시 미사대로 510(한강미사 아이에스비즈),제한없음,사대로 510(한강미사 아이에스비즈)
5782,에버온,경기하남 한강미사아이에스비즈타워3,2,AC완속,경기도,하남시,경기도 하남시 미사대로 510(한강미사 아이에스비즈),제한없음,사대로 510(한강미사 아이에스비즈)
5783,에버온,경기화성 기안마을풍성신미주103동,1,AC완속,경기도,화성시,경기도 화성시 융건로 99103동 지하1층 B38기둥,제한없음,건로 99103동 지하1층 B38기둥
5784,에버온,경기화성 기안마을풍성신미주103동,2,AC완속,경기도,화성시,경기도 화성시 융건로 99103동 지하1층 B38기둥,제한없음,건로 99103동 지하1층 B38기둥
5785,에버온,경기화성 기안마을풍성신미주103동,3,AC완속,경기도,화성시,경기도 화성시 융건로 99103동 지하1층 B38기둥,제한없음,건로 99103동 지하1층 B38기둥
5786,에버온,경기화성 기안마을풍성신미주109동,1,AC완속,경기도,화성시,경기도 화성시 융건로 99109동 지하1층 B33기둥,제한없음,건로 99109동 지하1층 B33기둥
5787,에버온,경기화성 기안마을풍성신미주109동,2,AC완속,경기도,화성시,경기도 화성시 융건로 99109동 지하1층 B33기둥,제한없음,건로 99109동 지하1층 B33기둥
5788,에버온,경기화성 기안마을풍성신미주112동,1,AC완속,경기도,화성시,경기도 화성시 융건로 99112동 지하1층 B32기둥,제한없음,건로 99112동 지하1층 B32기둥
5789,에버온,경기화성 기안마을풍성신미주112동,2,AC완속,경기도,화성시,경기도 화성시 융건로 99112동 지하1층 B32기둥,제한없음,건로 99112동 지하1층 B32기둥
5790,에버온,경기화성 기안마을풍성신미주113동,1,AC완속,경기도,화성시,경기도 화성시 융건로 99113동 지하1층 B48기둥,제한없음,건로 99113동 지하1층 B48기둥
5791,에버온,경기화성 기안마을풍성신미주113동,2,AC완속,경기도,화성시,경기도 화성시 융건로 99113동 지하1층 B48기둥,제한없음,건로 99113동 지하1층 B48기둥
5792,에버온,경기화성 기안마을풍성신미주113동,3,AC완속,경기도,화성시,경기도 화성시 융건로 99113동 지하1층 B48기둥,제한없음,건로 99113동 지하1층 B48기둥
5793,에버온,경기화성 동탄르보아시티B5(2),9,AC완속,경기도,화성시,경기도 화성시 동탄대로 557-9(967-3 우성르보아시티),제한없음,탄대로 557-9(967-3 우성르보아시티)
5794,에버온,경기화성 동탄르보아시티B5(2),10,AC완속,경기도,화성시,경기도 화성시 동탄대로 557-9(967-3 우성르보아시티),제한없음,탄대로 557-9(967-3 우성르보아시티)
5795,에버온,경기화성 동탄역파라곤아파트1,1,AC완속,경기도,화성시,경기도 화성시 동탄기흥로 393-20(동탄역 파라곤),제한없음,탄기흥로 393-20(동탄역 파라곤)
5796,에버온,경기화성 동탄역파라곤아파트1,2,AC완속,경기도,화성시,경기도 화성시 동탄기흥로 393-20(동탄역 파라곤),제한없음,탄기흥로 393-20(동탄역 파라곤)
5797,에버온,경기화성 동탄역파라곤아파트1,3,AC완속,경기도,화성시,경기도 화성시 동탄기흥로 393-20(동탄역 파라곤),제한없음,탄기흥로 393-20(동탄역 파라곤)
5798,에버온,경기화성 동탄역파라곤아파트2,1,AC완속,경기도,화성시,경기도 화성시 동탄기흥로 393-20(동탄역 파라곤),제한없음,탄기흥로 393-20(동탄역 파라곤)
5799,에버온,경기화성 동탄역파라곤아파트2,2,AC완속,경기도,화성시,경기도 화성시 동탄기흥로 393-20(동탄역 파라곤),제한없음,탄기흥로 393-20(동탄역 파라곤)
5800,에버온,경기화성 동탄역파라곤아파트2,3,AC완속,경기도,화성시,경기도 화성시 동탄기흥로 393-20(동탄역 파라곤),제한없음,탄기흥로 393-20(동탄역 파라곤)
5801,에버온,경기화성 동탄역파라곤아파트3,1,AC완속,경기도,화성시,경기도 화성시 동탄기흥로 393-20(동탄역 파라곤),제한없음,탄기흥로 393-20(동탄역 파라곤)
5802,에버온,경기화성 동탄역파라곤아파트3,2,AC완속,경기도,화성시,경기도 화성시 동탄기흥로 393-20(동탄역 파라곤),제한없음,탄기흥로 393-20(동탄역 파라곤)
5803,에버온,경기화성 동탄역파라곤아파트3,3,AC완속,경기도,화성시,경기도 화성시 동탄기흥로 393-20(동탄역 파라곤),제한없음,탄기흥로 393-20(동탄역 파라곤)
5804,에버온,경기화성 봉담한신아파트101동,1,AC완속,경기도,화성시,경기도 화성시 봉담읍 샘마을길 24101동 B1 9-10기둥,제한없음,담읍 샘마을길 24101동 B1 9-10기둥
5805,에버온,경기화성 봉담한신아파트101동,2,AC완속,경기도,화성시,경기도 화성시 봉담읍 샘마을길 24101동 B1 9-10기둥,제한없음,담읍 샘마을길 24101동 B1 9-10기둥
5806,에버온,경기화성 봉담한신아파트103동,1,AC완속,경기도,화성시,경기도 화성시 봉담읍 샘마을길 24103동 B1 1-2기둥,제한없음,담읍 샘마을길 24103동 B1 1-2기둥
5807,에버온,경기화성 봉담한신아파트103동,2,AC완속,경기도,화성시,경기도 화성시 봉담읍 샘마을길 24103동 B1 1-2기둥,제한없음,담읍 샘마을길 24103동 B1 1-2기둥
5808,에버온,경기화성 신안인스빌아파트,1,AC완속,경기도,화성시,경기도 화성시 봉담읍 삼천병마로 1256-20제3주차장-B2,제한없음,담읍 삼천병마로 1256-20제3주차장-B2
5809,에버온,경기화성 신안인스빌아파트,2,AC완속,경기도,화성시,경기도 화성시 봉담읍 삼천병마로 1256-20제3주차장-B2,제한없음,담읍 삼천병마로 1256-20제3주차장-B2
5810,에버온,경기화성 신안인스빌아파트,3,AC완속,경기도,화성시,경기도 화성시 봉담읍 삼천병마로 1256-20제3주차장-B2,제한없음,담읍 삼천병마로 1256-20제3주차장-B2
5811,에버온,경기화성 양우내안애2차에듀타운A27,1,AC완속,경기도,화성시,경기도 화성시 남양읍 시청로102번길 12202동 지하1층 A27,제한없음,양읍 시청로102번길 12202동 지하1층 A27
5812,에버온,경기화성 양우내안애2차에듀타운A27,2,AC완속,경기도,화성시,경기도 화성시 남양읍 시청로102번길 12202동 지하1층 A27,제한없음,양읍 시청로102번길 12202동 지하1층 A27
5813,에버온,경기화성 양우내안애2차에듀타운A27,3,AC완속,경기도,화성시,경기도 화성시 남양읍 시청로102번길 12202동 지하1층 A27,제한없음,양읍 시청로102번길 12202동 지하1층 A27
5814,에버온,경기화성 양우내안애2차에듀타운B35,1,AC완속,경기도,화성시,경기도 화성시 남양읍 시청로102번길 12202동 지하1층 B35,제한없음,양읍 시청로102번길 12202동 지하1층 B35
5815,에버온,경기화성 양우내안애2차에듀타운B35,2,AC완속,경기도,화성시,경기도 화성시 남양읍 시청로102번길 12202동 지하1층 B35,제한없음,양읍 시청로102번길 12202동 지하1층 B35
5816,에버온,경기화성 양우내안애2차에듀타운B35,3,AC완속,경기도,화성시,경기도 화성시 남양읍 시청로102번길 12202동 지하1층 B35,제한없음,양읍 시청로102번길 12202동 지하1층 B35
5817,에버온,경기화성 양우내안애2차에듀타운B35,4,AC완속,경기도,화성시,경기도 화성시 남양읍 시청로102번길 12202동 지하1층 B35,제한없음,양읍 시청로102번길 12202동 지하1층 B35
5818,에버온,경기화성 에일린의뜰1601동,1,AC완속,경기도,화성시,경기도 화성시 동탄기흥로353번길 771601동 지하1층 03기둥,제한없음,탄기흥로353번길 771601동 지하1층 03기둥
5819,에버온,경기화성 에일린의뜰1601동,2,AC완속,경기도,화성시,경기도 화성시 동탄기흥로353번길 771601동 지하1층 03기둥,제한없음,탄기흥로353번길 771601동 지하1층 03기둥
5820,에버온,경기화성 에일린의뜰1601동,3,AC완속,경기도,화성시,경기도 화성시 동탄기흥로353번길 771601동 지하1층 03기둥,제한없음,탄기흥로353번길 771601동 지하1층 03기둥
5821,에버온,경기화성 에일린의뜰1604동,1,AC완속,경기도,화성시,경기도 화성시 동탄기흥로353번길 771604동 지하1층,제한없음,탄기흥로353번길 771604동 지하1층
5822,에버온,경기화성 에일린의뜰1604동,2,AC완속,경기도,화성시,경기도 화성시 동탄기흥로353번길 771604동 지하1층,제한없음,탄기흥로353번길 771604동 지하1층
5823,에버온,경기화성 에일린의뜰1604동,3,AC완속,경기도,화성시,경기도 화성시 동탄기흥로353번길 771604동 지하1층,제한없음,탄기흥로353번길 771604동 지하1층
5824,에버온,경기화성 에일린의뜰1607동,1,AC완속,경기도,화성시,경기도 화성시 동탄기흥로353번길 771607동 지하1층,제한없음,탄기흥로353번길 771607동 지하1층
5825,에버온,경기화성 에일린의뜰1607동,2,AC완속,경기도,화성시,경기도 화성시 동탄기흥로353번길 771607동 지하1층,제한없음,탄기흥로353번길 771607동 지하1층
5826,에버온,경기화성 예미지파크뷰624동,1,AC완속,경기도,화성시,경기도 화성시 동탄순환대로27길 45624동지하1층,제한없음,탄순환대로27길 45624동지하1층
5827,에버온,경기화성 예미지파크뷰624동,2,AC완속,경기도,화성시,경기도 화성시 동탄순환대로27길 45624동지하1층,제한없음,탄순환대로27길 45624동지하1층
5828,에버온,경기화성 예미지파크뷰624동,3,AC완속,경기도,화성시,경기도 화성시 동탄순환대로27길 45624동지하1층,제한없음,탄순환대로27길 45624동지하1층
5829,에버온,경기화성 예미지파크뷰624동,4,AC완속,경기도,화성시,경기도 화성시 동탄순환대로27길 45624동지하1층,제한없음,탄순환대로27길 45624동지하1층
5830,에버온,경기화성 예미지파크뷰625동,1,AC완속,경기도,화성시,경기도 화성시 동탄순환대로27길 45625동지하1층 기둥11,제한없음,탄순환대로27길 45625동지하1층 기둥11
5831,에버온,경기화성 예미지파크뷰625동,2,AC완속,경기도,화성시,경기도 화성시 동탄순환대로27길 45625동지하1층 기둥11,제한없음,탄순환대로27길 45625동지하1층 기둥11
5832,에버온,경기화성 예미지파크뷰625동,3,AC완속,경기도,화성시,경기도 화성시 동탄순환대로27길 45625동지하1층 기둥11,제한없음,탄순환대로27길 45625동지하1층 기둥11
5833,에버온,경기화성 예미지파크뷰625동,4,AC완속,경기도,화성시,경기도 화성시 동탄순환대로27길 45625동지하1층 기둥11,제한없음,탄순환대로27길 45625동지하1층 기둥11
5834,에버온,경기화성 예미지파크뷰625동,5,AC완속,경기도,화성시,경기도 화성시 동탄순환대로27길 45625동지하1층 기둥11,제한없음,탄순환대로27길 45625동지하1층 기둥11
5835,에버온,경기화성 예미지파크뷰625동,6,AC완속,경기도,화성시,경기도 화성시 동탄순환대로27길 45625동지하1층 기둥11,제한없음,탄순환대로27길 45625동지하1층 기둥11
5836,에버온,경기화성 우방아이유쉘1단지101동,1,AC완속,경기도,화성시,경기도 화성시 봉담읍 수영로 60-10101동 B1 B69기둥,제한없음,담읍 수영로 60-10101동 B1 B69기둥
5837,에버온,경기화성 우방아이유쉘1단지101동,2,AC완속,경기도,화성시,경기도 화성시 봉담읍 수영로 60-10101동 B1 B69기둥,제한없음,담읍 수영로 60-10101동 B1 B69기둥
