,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2
986,에버온,부산남구 유창그린2차,2,AC완속,부산광역시,남구,부산광역시 남구 양지골로 134관리사무소뒤주차장,제한없음,지골로 134관리사무소뒤주차장
987,에버온,부산내리휴먼시아 1단지,1,AC완속,부산광역시,기장군,부산광역시 기장군 기장읍 소정안길 68 (내리휴먼시아)부산내리휴먼시아 1단지,제한없음,기장읍 소정안길 68 (내리휴먼시아)부산내리휴먼시아 1단지
988,에버온,부산내리휴먼시아 1단지,2,AC완속,부산광역시,기장군,부산광역시 기장군 기장읍 소정안길 68 (내리휴먼시아)부산내리휴먼시아 1단지,제한없음,기장읍 소정안길 68 (내리휴먼시아)부산내리휴먼시아 1단지
989,에버온,부산범천,1,AC완속,부산광역시,부산진구,"부산광역시 부산진구 신암로 66 (범천동, 범천엘에이치아파트)부산범천",제한없음," 신암로 66 (범천동, 범천엘에이치아파트)부산범천"
990,에버온,부산범천,2,AC완속,부산광역시,부산진구,"부산광역시 부산진구 신암로 66 (범천동, 범천엘에이치아파트)부산범천",제한없음," 신암로 66 (범천동, 범천엘에이치아파트)부산범천"
991,에버온,부산북구 만덕그린코아203동,1,AC완속,부산광역시,북구,부산광역시 북구 덕천로234번길 47203동 신설주차장 2층,제한없음,천로234번길 47203동 신설주차장 2층
992,에버온,부산북구 만덕그린코아203동,2,AC완속,부산광역시,북구,부산광역시 북구 덕천로234번길 47203동 신설주차장 2층,제한없음,천로234번길 47203동 신설주차장 2층
993,에버온,부산북구 만덕그린코아203동,3,AC완속,부산광역시,북구,부산광역시 북구 덕천로234번길 47203동 신설주차장 2층,제한없음,천로234번길 47203동 신설주차장 2층
994,에버온,부산북구 만덕그린코아203동,4,AC완속,부산광역시,북구,부산광역시 북구 덕천로234번길 47203동 신설주차장 2층,제한없음,천로234번길 47203동 신설주차장 2층
995,에버온,부산북구 만덕그린코아502동,1,AC완속,부산광역시,북구,부산광역시 북구 덕천로234번길 47502동앞 지상주차장,제한없음,천로234번길 47502동앞 지상주차장
996,에버온,부산북구 만덕그린코아502동,2,AC완속,부산광역시,북구,부산광역시 북구 덕천로234번길 47502동앞 지상주차장,제한없음,천로234번길 47502동앞 지상주차장
997,에버온,부산북구 만덕그린코아502동,3,AC완속,부산광역시,북구,부산광역시 북구 덕천로234번길 47502동앞 지상주차장,제한없음,천로234번길 47502동앞 지상주차장
998,에버온,부산북구 만덕그린코아502동,4,AC완속,부산광역시,북구,부산광역시 북구 덕천로234번길 47502동앞 지상주차장,제한없음,천로234번길 47502동앞 지상주차장
999,에버온,부산사상 엄궁한신1차,1,AC완속,부산광역시,사상구,부산광역시 사상구 낙동대로 712-17(183 엄궁한신1차아파트),제한없음,낙동대로 712-17(183 엄궁한신1차아파트)
1000,에버온,부산사상 엄궁한신1차,2,AC완속,부산광역시,사상구,부산광역시 사상구 낙동대로 712-17(183 엄궁한신1차아파트),제한없음,낙동대로 712-17(183 엄궁한신1차아파트)
1001,에버온,부산사상 엄궁한신1차,3,AC완속,부산광역시,사상구,부산광역시 사상구 낙동대로 712-17(183 엄궁한신1차아파트),제한없음,낙동대로 712-17(183 엄궁한신1차아파트)
1002,에버온,부산서구 경동리인타워 102동,1,AC완속,부산광역시,서구,부산광역시 서구 보수대로 27102동지하7층,제한없음,수대로 27102동지하7층
1003,에버온,부산서구 경동리인타워 102동,2,AC완속,부산광역시,서구,부산광역시 서구 보수대로 27102동지하7층,제한없음,수대로 27102동지하7층
1004,에버온,부산서구 경동리인타워 102동,3,AC완속,부산광역시,서구,부산광역시 서구 보수대로 27102동지하7층,제한없음,수대로 27102동지하7층
1005,에버온,부산서구 경동리인타워 102동,4,AC완속,부산광역시,서구,부산광역시 서구 보수대로 27102동지하7층,제한없음,수대로 27102동지하7층
1006,에버온,부산서구 경동리인타워 102동,5,AC완속,부산광역시,서구,부산광역시 서구 보수대로 27102동지하7층,제한없음,수대로 27102동지하7층
1007,에버온,부산서구 경동리인타워 102동,6,AC완속,부산광역시,서구,부산광역시 서구 보수대로 27102동지하7층,제한없음,수대로 27102동지하7층
1008,에버온,부산서구 경동리인타워 102동,7,AC완속,부산광역시,서구,부산광역시 서구 보수대로 27102동지하7층,제한없음,수대로 27102동지하7층
1009,에버온,부산수영 e편한세상광안비치아파트,2,AC완속,부산광역시,수영구,부산광역시 수영구 민락수변로7번길 60(e편한세상 광안비치),제한없음,민락수변로7번길 60(e편한세상 광안비치)
1010,에버온,부산연제 거제1차현대홈타운 116동,1,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 34116동 지하3층,제한없음,법원북로 34116동 지하3층
1011,에버온,부산연제 거제1차현대홈타운 116동,2,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 34116동 지하3층,제한없음,법원북로 34116동 지하3층
1012,에버온,부산연제 거제1차현대홈타운 117동,1,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 34117동 지하3층,제한없음,법원북로 34117동 지하3층
1013,에버온,부산연제 거제1차현대홈타운 117동,2,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 34117동 지하3층,제한없음,법원북로 34117동 지하3층
1014,에버온,부산연제 거제1차현대홈타운 118동,1,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 34118동 지하3층,제한없음,법원북로 34118동 지하3층
1015,에버온,부산연제 거제1차현대홈타운 118동,2,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 34118동 지하3층,제한없음,법원북로 34118동 지하3층
1016,에버온,부산연제 거제1차현대홈타운 119동,1,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 34119동 지하2층,제한없음,법원북로 34119동 지하2층
1017,에버온,부산연제 거제1차현대홈타운 119동,2,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 34119동 지하2층,제한없음,법원북로 34119동 지하2층
1018,에버온,부산연제 거제1차현대홈타운 120동,1,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 34120동 지하2층,제한없음,법원북로 34120동 지하2층
1019,에버온,부산연제 거제1차현대홈타운 120동,2,AC완속,부산광역시,연제구,부산광역시 연제구 법원북로 34120동 지하2층,제한없음,법원북로 34120동 지하2층
1020,에버온,부산연제 대우그린타워,1,AC완속,부산광역시,연제구,부산광역시 연제구 월드컵대로 343지하3층주차장(101~104동사이),제한없음,월드컵대로 343지하3층주차장(101~104동사이)
1021,에버온,부산연제 대우그린타워,2,AC완속,부산광역시,연제구,부산광역시 연제구 월드컵대로 343지하3층주차장(101~104동사이),제한없음,월드컵대로 343지하3층주차장(101~104동사이)
1022,에버온,부산영도 국제마마뉴비치타운 111동 B1,1,AC완속,부산광역시,영도구,"부산광역시 영도구 중리로 32111동 지하1층,지하2층,지하3층",제한없음,"중리로 32111동 지하1층,지하2층,지하3층"
1023,에버온,부산영도 국제마마뉴비치타운 111동 B1,2,AC완속,부산광역시,영도구,"부산광역시 영도구 중리로 32111동 지하1층,지하2층,지하3층",제한없음,"중리로 32111동 지하1층,지하2층,지하3층"
1024,에버온,부산영도 국제마마뉴비치타운 111동 B1,3,AC완속,부산광역시,영도구,"부산광역시 영도구 중리로 32111동 지하1층,지하2층,지하3층",제한없음,"중리로 32111동 지하1층,지하2층,지하3층"
1025,에버온,부산영도 국제마마뉴비치타운 112동,1,AC완속,부산광역시,영도구,부산광역시 영도구 중리로 32112동 지하1층,제한없음,중리로 32112동 지하1층
1026,에버온,부산영도 국제마마뉴비치타운 112동,2,AC완속,부산광역시,영도구,부산광역시 영도구 중리로 32112동 지하1층,제한없음,중리로 32112동 지하1층
1027,에버온,부산영도 국제마마뉴비치타운 112동,3,AC완속,부산광역시,영도구,부산광역시 영도구 중리로 32112동 지하1층,제한없음,중리로 32112동 지하1층
1028,에버온,부산영도 영도어린이도서관,1,AC완속,부산광역시,영도구,부산광역시 영도구 남항로9번길 1 (남항동1가),제한없음,남항로9번길 1 (남항동1가)
1029,에버온,부산전포LH,1,AC완속,부산광역시,부산진구,"부산광역시 부산진구 중앙대로 862 (전포동, 전포LH아파트)부산전포LH",제한없음," 중앙대로 862 (전포동, 전포LH아파트)부산전포LH"
1030,에버온,부산전포LH,2,AC완속,부산광역시,부산진구,"부산광역시 부산진구 중앙대로 862 (전포동, 전포LH아파트)부산전포LH",제한없음," 중앙대로 862 (전포동, 전포LH아파트)부산전포LH"
1031,에버온,부산지사휴먼시아,1,AC완속,부산광역시,강서구,"부산광역시 강서구 과학산단2로20번길 35 (지사동, 부산지사휴먼시아)부산지사휴먼시아",제한없음,"과학산단2로20번길 35 (지사동, 부산지사휴먼시아)부산지사휴먼시아"
1032,에버온,부산지사휴먼시아,2,AC완속,부산광역시,강서구,"부산광역시 강서구 과학산단2로20번길 35 (지사동, 부산지사휴먼시아)부산지사휴먼시아",제한없음,"과학산단2로20번길 35 (지사동, 부산지사휴먼시아)부산지사휴먼시아"
